Airport ID,City,Country,Latitude,Longitude,Altitude,Altitude_BIN,Coord_X,Coord_Y,Coord_X_Nearest_End
1,"Goroka","Papua New Guinea",-6.081690,145.391998,5282,2,16158.656679,-675.910224,3840.837979
2,"Madang","Papua New Guinea",-5.207080,145.789001,20,1,16202.779039,-578.707337,3796.715620
3,"Mount Hagen","Papua New Guinea",-5.826790,144.296005,5388,2,16036.849596,-647.581008,3962.645063
4,"Nadzab","Papua New Guinea",-6.569803,146.725977,239,1,16306.913146,-730.158416,3692.581512
5,"Port Moresby","Papua New Guinea",-9.443380,147.220001,146,1,16361.818285,-1049.523652,3637.676374
6,"Wewak","Papua New Guinea",-3.583830,143.669006,19,1,15967.165844,-398.301703,4032.328815
7,"Narssarssuaq","Greenland",61.160500,-45.425999,112,1,-5048.579879,6797.289580,14942.689957
8,"Godthaab","Greenland",64.190903,-51.678101,283,1,-5743.429453,7134.084207,14247.840383
9,"Sondrestrom","Greenland",67.012222,-50.711603,165,1,-5636.014326,7447.641546,14355.255510
10,"Thule","Greenland",76.531197,-68.703201,251,1,-7635.574554,8505.566644,12355.695282
11,"Akureyri","Iceland",65.660004,-18.072701,6,1,-2008.573829,7297.357965,17982.696007
12,"Egilsstadir","Iceland",65.283302,-14.401400,76,1,-1600.550751,7255.491920,18390.719085
13,"Hofn","Iceland",64.295601,-15.227200,24,1,-1692.329013,7145.720224,18298.940822
14,"Husavik","Iceland",65.952301,-17.426001,48,1,-1936.700580,7329.843469,18054.569255
15,"Isafjordur","Iceland",66.058098,-23.135300,8,1,-2571.223789,7341.601577,17420.046046
16,"Keflavik","Iceland",63.985001,-22.605600,171,1,-2512.353771,7111.200545,17478.916064
17,"Patreksfjordur","Iceland",65.555801,-23.965000,11,1,-2663.435484,7285.777031,17327.834352
18,"Reykjavik","Iceland",64.129997,-21.940599,48,1,-2438.446530,7127.315263,17552.823306
19,"Siglufjordur","Iceland",66.133301,-18.916700,10,1,-2102.374714,7349.959547,17888.895122
20,"Vestmannaeyjar","Iceland",63.424301,-20.278900,326,1,-2253.767671,7048.885217,17737.502165
21,"Sault Sainte Marie","Canada",46.485001,-84.509399,630,1,-9392.252582,5166.275823,10599.017254
22,"Winnipeg","Canada",50.056400,-97.032501,760,1,-10784.052028,5563.196026,9207.217808
23,"Halifax","Canada",44.639702,-63.499401,144,1,-7057.231706,4961.192001,12934.038130
24,"St. Anthony","Canada",51.391899,-56.083099,108,1,-6232.994655,5711.621434,13758.275181
25,"Tofino","Canada",49.079833,-125.775583,80,1,-13978.516619,5454.661747,6012.753217
26,"Pelly Bay","Canada",68.534401,-89.808098,56,1,-9981.142289,7616.814333,10010.127547
27,"Baie Comeau","Canada",49.132500,-68.204399,71,1,-7580.138399,5460.515047,12411.131436
28,"Bagotville","Canada",48.330601,-70.996399,522,1,-7890.437226,5371.393155,12100.832609
29,"Baker Lake","Canada",64.298897,-96.077797,59,1,-10677.947572,7146.086513,9313.322263
30,"Campbell River","Canada",49.950802,-125.271004,346,1,-13922.438407,5551.459966,6068.831429
31,"Brandon","Canada",49.910000,-99.951897,1343,1,-11108.509458,5546.925308,8882.760378
32,"Cambridge Bay","Canada",69.108101,-105.138000,90,1,-11684.885508,7680.574510,8306.384327
33,"Nanaimo","Canada",49.054970,-123.869863,92,1,-13766.717601,5451.898534,6224.552234
34,"Castlegar","Canada",49.296398,-117.632004,1624,1,-13073.450988,5478.730486,6917.818848
35,"Chatham","Canada",47.007801,-65.449203,108,1,-7273.929884,5224.379103,12717.339952
36,"Charlo","Canada",47.990799,-66.330299,132,1,-7371.853620,5333.628081,12619.416215
37,"Coppermine","Canada",67.816704,-115.143997,74,1,-12796.937507,7537.050525,7194.332328
38,"Coronation","Canada",52.075001,-111.445000,2595,1,-12385.836290,5787.540365,7605.433546
39,"Chilliwack","Canada",49.152802,-121.939003,32,1,-13552.124658,5462.771362,6439.145177
40,"Clyde River","Canada",70.486099,-68.516701,87,1,-7614.847152,7833.723257,12376.422683
41,"Coral Harbour","Canada",64.193298,-83.359398,210,1,-9264.443073,7134.350454,10726.826762
42,"Dawson","Canada",64.043098,-139.128006,1215,1,-15462.485622,7117.657455,4528.784213
43,"Burwash","Canada",61.371101,-139.041000,2647,1,-15452.815944,6820.695560,4538.453892
44,"Princeton","Canada",49.468102,-120.511002,2298,1,-13393.418645,5497.813347,6597.851191
45,"Deer Lake","Canada",49.210800,-57.391399,72,1,-6378.397229,5469.217249,13612.872607
46,"Dease Lake","Canada",58.422199,-130.031998,2600,1,-14451.568398,6492.958837,5539.701437
47,"Dauphin","Canada",51.100800,-100.052002,999,1,-11119.634978,5679.269051,8871.634858
48,"Dawson Creek","Canada",55.742298,-120.182999,2148,1,-13356.964873,6195.118497,6634.304962
49,"Edmonton","Canada",53.309700,-113.580002,2373,1,-12623.117343,5924.763056,7368.152492
50,"Eskimo Point","Canada",61.094200,-94.070801,32,1,-10454.892919,6789.921156,9536.376917
51,"Estevan","Canada",49.210300,-102.966003,1905,1,-11443.492891,5469.161710,8547.776944
52,"Edson","Canada",53.578899,-116.464996,3043,1,-12943.751466,5954.681486,7047.518370
53,"Eureka","Canada",79.994698,-85.814201,256,1,-9537.266385,8890.495140,10454.003451
54,"Inuvik","Canada",68.304199,-133.483002,224,1,-14835.108001,7591.230040,5156.161834
55,"Iqaluit","Canada",63.756402,-68.555801,110,1,-7619.192698,7085.794426,12372.077137
56,"Fredericton","Canada",45.868900,-66.537201,68,1,-7394.848402,5097.803324,12596.421434
57,"Forestville","Canada",48.746101,-69.097198,293,1,-7679.362833,5417.571296,12311.907003
58,"Flin Flon","Canada",54.678101,-101.681999,997,1,-11300.790518,6076.845120,8690.479318
59,"Fort Resolution","Canada",61.180801,-113.690002,526,1,-12635.342652,6799.545894,7355.927183
60,"Fort Simpson","Canada",61.760201,-121.237000,555,1,-13474.105006,6863.939474,6517.164830
61,"Kingston","Canada",44.225300,-76.596901,305,1,-8512.868930,4915.135943,11478.400905
62,"La Grande Riviere","Canada",53.625301,-77.704201,639,1,-8635.932631,5959.838535,11355.337204
63,"Gaspe","Canada",48.775299,-64.478600,112,1,-7166.058418,5420.816286,12825.211417
64,"Geraldton","Canada",49.778301,-86.939400,1144,1,-9662.319306,5532.288498,10328.950530
65,"Iles De La Madeleine","Canada",47.424702,-61.778099,35,1,-6865.928695,5270.712844,13125.341141
66,"Hudson Bay","Canada",52.816700,-102.310997,1175,1,-11370.696425,5869.971745,8620.573410
67,"Dryden","Canada",49.831699,-92.744202,1354,1,-10307.456609,5538.223089,9683.813227
68,"Holman Island","Canada",70.762802,-117.806000,117,1,-13092.788649,7864.475615,6898.481187
69,"Gjoa Haven","Canada",68.635597,-95.849701,152,1,-10652.597312,7628.061136,9338.672524
70,"Hamilton","Canada",43.173599,-79.934998,780,1,-8883.860167,4798.251458,11107.409669
71,"Montreal","Canada",45.517502,-73.416901,90,1,-8159.448290,5058.749406,11831.821546
72,"Hay River","Canada",60.839699,-115.782997,541,1,-12867.955059,6761.636244,7123.314776
73,"Halifax","Canada",44.880798,-63.508598,477,1,-7058.253883,4987.987100,12933.015952
74,"Atikokan","Canada",48.773899,-91.638603,1408,1,-10184.581994,5420.660692,9806.687842
75,"Pond Inlet","Canada",72.683296,-77.966698,181,1,-8665.106163,8077.916553,11326.163672
76,"St. Jean","Canada",45.294399,-73.281097,136,1,-8144.355316,5033.954109,11846.914520
77,"Stephenville","Canada",48.544201,-58.549999,84,1,-6507.162343,5395.132368,13484.107493
78,"Kamloops","Canada",50.702202,-120.444000,1133,1,-13385.972212,5634.969476,6605.297623
79,"Waterloo","Canada",43.460800,-80.378601,1055,1,-8933.161621,4830.170554,11058.108215
80,"Schefferville","Canada",54.805302,-66.805298,1709,1,-7424.644307,6090.982064,12566.625529
81,"Kindersley","Canada",51.517502,-109.181000,2277,1,-12134.218607,5725.580739,7857.051229
82,"Toronto","Canada",43.862202,-79.370003,650,1,-8821.067460,4874.781739,11170.202376
83,"Chapleau","Canada",47.820000,-83.346703,1470,1,-9263.032135,5314.645693,10728.237701
84,"Meadow Lake","Canada",54.125301,-108.523003,1576,1,-12061.089756,6015.407812,7930.180079
85,"Lloydminster","Canada",53.309200,-110.072998,2193,1,-12233.354009,5924.707518,7757.915827
86,"Alert","Canada",82.517799,-62.280602,100,1,-6921.776090,9170.909030,13069.493746
87,"Kelowna","Canada",49.956100,-119.377998,1421,1,-13267.498302,5552.048847,6723.771534
88,"Mayo","Canada",63.616402,-135.867996,1653,1,-15100.172846,7070.234992,4891.096990
89,"Moose Jaw","Canada",50.330299,-105.558998,1892,1,-11731.674576,5593.636773,8259.595260
90,"Fort Mcmurray","Canada",56.653301,-111.222000,1211,1,-12361.052440,6296.366067,7630.217396
91,"Moosonee","Canada",51.291100,-80.607803,30,1,-8958.634830,5700.418717,11032.635005
92,"Maniwaki","Canada",46.272800,-75.990601,656,1,-8445.485585,5142.692203,11545.784251
93,"Montreal","Canada",45.679501,-74.038696,270,1,-8228.553729,5076.753760,11762.716107
94,"Natashquan","Canada",50.189999,-61.789200,39,1,-6867.162418,5578.043951,13124.107418
95,"Gatineau","Canada",45.521702,-75.563599,211,1,-8398.029205,5059.216186,11593.240631
96,"Matagami","Canada",49.761700,-77.802803,918,1,-8646.891148,5530.443424,11344.378688
97,"Old Crow","Canada",67.570602,-139.839005,824,1,-15541.504972,7509.699151,4449.764863
98,"Cold Lake","Canada",54.404999,-110.278999,1775,1,-12256.248693,6046.492979,7735.021142
99,"High Level","Canada",58.621399,-117.165001,1110,1,-13021.548963,6515.097601,6969.720872
100,"Ottawa","Canada",45.322498,-75.669197,374,1,-8409.765264,5037.076998,11581.504572
101,"Prince Albert","Canada",53.214199,-105.672997,1405,1,-11744.344195,5914.149219,8246.925641
102,"Peace River","Canada",56.226898,-117.446999,1873,1,-13052.889823,6248.976227,6938.380012
103,"Portage-la-prairie","Canada",49.903099,-98.273817,885,1,-10922.010070,5546.158341,9069.259765
104,"Pitt Meadows","Canada",49.216099,-122.709999,11,1,-13637.812050,5469.806129,6353.457785
105,"Pickle Lake","Canada",51.446400,-90.214203,1267,1,-10026.276199,5717.678550,9964.993637
106,"Port Menier","Canada",49.836399,-64.288597,167,1,-7144.941821,5538.745408,12846.328014
107,"Peterborough","Canada",44.230000,-78.363297,628,1,-8709.183583,4915.658261,11282.086253
108,"Prince Pupert","Canada",54.286098,-130.445007,116,1,-14497.469693,6033.278572,5493.800142
109,"Fort Chipewyan","Canada",58.767200,-111.116997,761,1,-12349.382518,6531.301774,7641.887317
110,"Muskoka","Canada",44.974701,-79.303299,925,1,-8813.654096,4998.423298,11177.615739
111,"Quebec","Canada",46.791100,-71.393303,244,1,-7934.548572,5200.295267,12056.721264
112,"Red Deer Industrial","Canada",52.182201,-113.893997,2968,1,-12658.014334,5799.454488,7333.255501
113,"Windsor","Canada",42.275600,-82.955597,622,1,-9219.565217,4698.449167,10771.704618
114,"Watson Lake","Canada",60.116402,-128.822006,2255,1,-14317.091696,6681.250047,5674.178140
115,"Kenora","Canada",49.788300,-94.363098,1332,1,-10487.378426,5533.399697,9503.891410
116,"Lethbridge","Canada",49.630299,-112.800003,3048,1,-12536.429406,5515.839700,7454.840430
117,"Moncton","Canada",46.112202,-64.678596,232,1,-7188.285790,5124.843489,12802.984046
119,"Comox","Canada",49.710800,-124.887001,84,1,-13879.760903,5524.786527,6111.508933
120,"Regina","Canada",50.431900,-104.666000,1894,1,-11632.428096,5604.928523,8358.841739
121,"Thunder Bay","Canada",48.371899,-89.323898,653,1,-9927.329035,5375.982946,10063.940800
122,"Grande Prairie","Canada",55.179699,-118.885002,2195,1,-13212.707415,6132.592037,6778.562421
123,"Yorkton","Canada",51.264702,-102.461998,1635,1,-11387.478455,5697.484914,8603.791380
124,"North Battleford","Canada",52.769199,-108.244003,1799,1,-12030.082174,5864.692596,7961.187662
125,"Gander","Canada",48.936901,-54.568100,496,1,-6064.619811,5438.776501,13926.650025
126,"Sydney","Canada",46.161400,-60.047798,203,1,-6673.625534,5130.311318,13317.644302
127,"Quesnel","Canada",53.026100,-122.510002,1789,1,-13615.584679,5893.244178,6375.685157
128,"Resolute","Canada",74.716904,-94.969398,215,1,-10554.761771,8303.928751,9436.508064
129,"Riviere Du Loup","Canada",47.764400,-69.584702,427,1,-7733.543218,5308.466477,12257.726618
130,"Roberval","Canada",48.520000,-72.265602,586,1,-8031.494635,5392.442766,11959.775200
131,"Rocky Mountain House","Canada",52.429699,-114.903999,3244,1,-12770.264513,5826.961009,7221.005323
132,"Rankin Inlet","Canada",62.811401,-92.115799,94,1,-10237.616839,6980.768420,9753.652996
133,"Sudbury","Canada",46.625000,-80.798897,1141,1,-8979.872680,5181.835153,11011.397156
134,"Sherbrooke","Canada",45.438599,-71.691399,792,1,-7967.678488,5049.980219,12023.591347
135,"St. John","Canada",45.316101,-65.890297,357,1,-7322.952427,5036.366017,12668.317409
136,"Fort Smith","Canada",60.020302,-111.961998,671,1,-12443.294733,6670.569648,7547.975102
137,"Nanisivik","Canada",72.982201,-84.613602,2106,1,-9403.833507,8111.136400,10587.436329
138,"Summerside","Canada",46.440601,-63.833599,56,1,-7094.373999,5161.341353,12896.895837
139,"Sachs Harbour","Canada",71.993896,-125.242996,282,1,-13919.325693,8001.297664,6071.944143
140,"Cape Dorset","Canada",64.230003,-76.526703,164,1,-8505.067220,7138.429796,11486.202616
141,"Thompson","Canada",55.801102,-97.864197,729,1,-10876.485470,6201.653840,9114.784365
142,"Trenton","Canada",44.118900,-77.528099,283,1,-8616.360945,4903.310852,11374.908891
143,"Timmins","Canada",48.569698,-81.376701,967,1,-9044.089044,5397.966117,10947.180791
144,"Toronto","Canada",43.627499,-79.396202,252,1,-8823.979207,4848.697221,11167.290629
145,"Tuktoyaktuk","Canada",69.433296,-133.026001,15,1,-14784.317600,7716.716248,5206.952236
146,"Montreal","Canada",45.470600,-73.740799,118,1,-8195.445881,5053.536818,11795.823955
147,"Repulse Bay","Canada",66.521400,-86.224701,80,1,-9582.888714,7393.092360,10408.381121
148,"Hall Beach","Canada",68.776100,-81.242500,30,1,-9029.174100,7643.676428,10962.095736
149,"Rouyn","Canada",48.206100,-78.835602,988,1,-8761.674911,5357.556375,11229.594924
150,"La Ronge","Canada",55.151402,-105.262001,1242,1,-11698.666750,6129.447102,8292.603085
151,"Vermillion","Canada",53.355801,-110.823997,2025,1,-12316.819003,5929.886612,7674.450833
152,"Broughton Island","Canada",67.545799,-64.031403,21,1,-7116.357594,7506.942563,12874.912242
153,"Val D'or","Canada",48.053299,-77.782799,1107,1,-8644.667902,5340.574235,11346.601933
154,"Quujjuaq","Canada",58.096100,-68.426903,129,1,-7604.867135,6456.716621,12386.402700
155,"Norman Wells","Canada",65.281601,-126.797997,238,1,-14092.146181,7255.302834,5899.123655
156,"Vancouver","Canada",49.193901,-123.183998,14,1,-13690.491617,5467.339106,6300.778218
157,"Buffalo Narrows","Canada",55.841900,-108.417999,1423,1,-12049.419835,6206.188091,7941.850001
158,"Wiarton","Canada",44.745800,-81.107201,729,1,-9014.137164,4972.983579,10977.132671
159,"Petawawa","Canada",45.952202,-77.319199,427,1,-8593.144050,5107.061337,11398.125785
160,"Winnipeg","Canada",49.910000,-97.239899,783,1,-10807.101882,5546.925291,9184.167954
161,"Wabush","Canada",52.921902,-66.864403,1808,1,-7431.213142,5881.663713,12560.056693
162,"Williams Lake","Canada",52.183102,-122.054001,3085,1,-13564.905355,5799.554542,6426.364481
163,"Wrigley","Canada",63.209400,-123.436996,489,1,-13718.609489,7025.001433,6272.660347
164,"Cranbrook","Canada",49.610802,-115.781998,3082,1,-12867.843982,5513.672841,7123.425854
165,"Edmonton","Canada",53.572498,-113.521004,2202,1,-12616.560379,5953.970081,7374.709457
166,"Saskatoon","Canada",52.170799,-106.699997,1653,1,-11858.483539,5798.187271,8132.786297
167,"Medicine Hat","Canada",50.018902,-110.721001,2352,1,-12305.372084,5559.028499,7685.897751
168,"Fort Saint John","Canada",56.238098,-120.739998,2280,1,-13418.868960,6250.220995,6572.400875
169,"Sioux Lookout","Canada",50.113899,-91.905296,1258,1,-10214.221882,5569.586374,9777.047954
170,"Pangnirtung","Canada",66.144997,-65.713600,75,1,-7303.314602,7351.259384,12687.955234
171,"Earlton","Canada",47.697401,-79.847345,800,1,-8874.118627,5301.020213,11117.151208
172,"Prince George","Canada",53.889400,-122.679001,2267,1,-13634.366952,5989.190129,6356.902884
173,"Terrace","Canada",54.468498,-128.576009,713,1,-14289.751919,6053.550191,5701.517916
174,"London","Canada",43.035599,-81.153900,912,1,-9019.327224,4782.914310,10971.942612
175,"Abbotsford","Canada",49.025299,-122.361000,195,1,-13599.024803,5448.600925,6392.245032
176,"Whitehorse","Canada",60.709599,-135.067001,2317,1,-15011.151432,6747.177090,4980.118403
177,"North Bay","Canada",46.363602,-79.422798,1215,1,-8826.935065,5152.783722,11164.334770
178,"Calgary","Canada",51.113899,-114.019997,3557,1,-12672.017731,5680.724929,7319.252104
179,"Smithers","Canada",54.824699,-127.182999,1712,1,-14134.934762,6093.137900,5856.335074
180,"Fort Nelson","Canada",58.836399,-122.597000,1253,1,-13625.253509,6538.992408,6366.016327
181,"Penticton","Canada",49.463100,-119.601997,1129,1,-13292.393230,5497.257535,6698.876606
182,"Charlottetown","Canada",46.290001,-63.121101,160,1,-7015.188032,5144.603838,12976.081803
183,"Spence Bay","Canada",69.546700,-93.576698,92,1,-10399.979083,7729.319729,9591.290752
184,"Victoria","Canada",48.646900,-123.426003,63,1,-13717.387636,5406.546218,6273.882199
185,"Lynn Lake","Canada",56.863899,-101.075996,1170,1,-11233.440241,6319.771624,8757.829594
186,"Swift Current","Canada",50.291901,-107.691002,2680,1,-11968.622397,5589.369193,8022.647439
187,"Churchill","Canada",58.739201,-94.065002,94,1,-10454.248500,6528.189908,9537.021336
188,"Goose Bay","Canada",53.319199,-60.425800,160,1,-6715.636166,5925.818717,13275.633669
189,"St. John's","Canada",47.618599,-52.751900,461,1,-5862.769938,5292.262304,14128.499898
190,"Kapuskasing","Canada",49.413898,-82.467499,743,1,-9165.318695,5491.789300,10825.951141
191,"Armstrong","Canada",50.290298,-88.909698,1058,1,-9881.295465,5589.191130,10109.974371
192,"Mont Joli","Canada",48.608601,-68.208099,172,1,-7580.549641,5402.289660,12410.720195
193,"Toronto","Canada",43.677200,-79.630600,569,1,-8850.029859,4854.220954,11141.239976
194,"Toronto","Canada",43.742500,-79.465599,652,1,-8831.691896,4861.478300,11159.577940
195,"Gore Bay","Canada",45.885300,-82.567802,635,1,-9176.466297,5099.625928,10814.803538
196,"Yellowknife","Canada",62.462799,-114.440002,675,1,-12718.696569,6942.025265,7272.573266
197,"Slave Lake","Canada",55.293098,-114.777000,1912,1,-12756.150038,6145.195094,7235.119797
198,"Sandspit","Canada",53.254299,-131.813995,21,1,-14649.617046,5918.605886,5341.652789
199,"Sarnia","Canada",42.999401,-82.308899,594,1,-9147.692136,4778.891327,10843.577700
200,"Port Hardy","Canada",50.680599,-127.366997,71,1,-14155.384046,5632.568591,5835.885790
201,"Whitecourt","Canada",54.143902,-115.787003,2567,1,-12868.400217,6017.475041,7122.869619
202,"Sept-iles","Canada",50.223301,-66.265602,180,1,-7364.663302,5581.745121,12626.606534
203,"Teslin","Canada",60.172798,-132.742996,2313,1,-14752.864860,6687.517871,5238.404976
204,"Greenwood","Canada",44.984402,-64.916901,92,1,-7214.770568,4999.501428,12776.499268
205,"Faro","Canada",62.207500,-133.376007,2351,1,-14823.216773,6913.651746,5168.053063
206,"Fort Mcpherson","Canada",67.407501,-134.860992,116,1,-14988.255900,7491.572319,5003.013936
207,"Blida","Algeria",36.503601,2.814170,535,1,312.762776,4056.957496,19686.731882
208,"Bou Saada","Algeria",35.332500,4.206390,1506,1,467.492098,3926.803065,19532.002560
209,"Bejaja","Algeria",36.712002,5.069920,20,1,563.463593,4080.118852,19436.031066
210,"Algier","Algeria",36.691002,3.215410,82,1,357.356022,4077.784952,19642.138636
211,"Djanet","Algeria",24.292801,9.452440,3176,1,1050.530528,2699.866814,18948.964130
212,"Boufarik","Algeria",36.545799,2.876110,335,1,319.646711,4061.647312,19679.847947
213,"Reggan","Algeria",26.710100,0.285647,955,1,31.746395,2968.521933,19967.748263
214,"Illizi","Algeria",26.723499,8.622650,1778,1,958.308882,2970.011111,19041.185776
215,"Ain Oussera","Algeria",35.525398,2.878710,2132,1,319.935675,3948.241448,19679.558984
216,"Tamanrasset","Algeria",22.811501,5.451080,4518,2,605.825140,2535.237221,19393.669518
217,"Jijel","Algeria",36.795101,5.873610,36,1,652.784533,4089.354395,19346.710125
218,"Mecheria","Algeria",33.535900,-0.242353,3855,1,-26.934763,3727.131498,19964.335072
219,"Relizane","Algeria",35.752201,0.626272,282,1,69.602965,3973.447977,19929.891693
220,"Annaba","Algeria",36.822201,7.809174,16,1,867.900318,4092.366232,19131.594340
221,"Constantine","Algeria",36.276001,6.620390,2265,1,735.780575,4031.662350,19263.714083
222,"Tebessa","Algeria",35.431599,8.120720,2661,1,902.525081,3937.816696,19096.969578
224,"Tilrempt","Algeria",32.930401,3.311540,2540,1,368.039760,3659.837184,19631.454899
225,"Tiaret","Algeria",35.341099,1.463150,3245,1,162.612380,3927.758671,19836.882278
226,"Bou Sfer","Algeria",35.735401,-0.805389,187,1,-89.509769,3971.580866,19901.760067
227,"Tindouf","Algeria",27.700399,-8.167100,1453,1,-907.679692,3078.582377,19083.590144
228,"Ech-cheliff","Algeria",36.212700,1.331770,463,1,148.010988,4024.627159,19851.483671
229,"Oran","Algeria",35.542400,-0.532278,367,1,-59.156608,3950.131037,19932.113227
230,"Tlemcen","Algeria",35.016701,-1.450000,814,1,-161.150911,3891.705541,19830.118925
231,"Oran","Algeria",35.623901,-0.621183,295,1,-69.037379,3959.188941,19922.232457
232,"Sidi Bel Abbes","Algeria",35.171799,-0.593275,1614,1,-65.935728,3908.942904,19925.334108
233,"Ghriss","Algeria",35.207699,0.147142,1686,1,16.353149,3912.932792,19983.141510
234,"Adrar","Algeria",27.837601,-0.186414,919,1,-20.717783,3093.830733,19970.552052
235,"Biskra","Algeria",34.793301,5.738230,289,1,637.738619,3866.877175,19361.756039
236,"El Golea","Algeria",30.571301,2.859590,1306,1,317.810708,3397.650180,19681.683950
237,"Ghardaia","Algeria",32.384102,3.794110,1512,1,421.671912,3599.122305,19577.822747
238,"Hassi Messaoud","Algeria",31.673000,6.140440,463,1,682.439631,3520.091507,19317.055028
239,"In Salah","Algeria",27.250999,2.512020,896,1,279.182287,3028.636716,19720.312372
240,"Touggourt","Algeria",33.067799,6.088670,279,1,676.685964,3675.107373,19322.808694
241,"Laghouat","Algeria",33.764400,2.928340,2510,1,325.451473,3752.526699,19674.043185
242,"Timimoun","Algeria",29.237101,0.276033,1027,1,30.677910,3249.369129,19968.816748
243,"Ouargla","Algeria",31.917200,5.412780,492,1,601.568529,3547.231515,19397.926129
244,"Zarzaitine","Algeria",28.051500,9.642910,1847,1,1071.699089,3117.603191,18927.795570
245,"Cotonou","Benin",6.357230,2.384350,19,1,264.993222,706.533380,19734.501437
246,"Ouagadougou","Burkina Faso",12.353200,-1.512420,1037,1,-168.088181,1372.916800,19823.181655
247,"Bobo-dioulasso","Burkina Faso",11.160100,-4.330970,1511,1,-481.337729,1240.317392,19509.932107
248,"Accra","Ghana",5.605190,-0.166786,205,1,-18.536355,622.952698,19972.733480
249,"Tamale","Ghana",9.557190,-0.863214,553,1,-95.936359,1062.172285,19895.333477
250,"Wa","Ghana",10.082700,-2.507690,1060,1,-278.701039,1120.576689,19712.568796
251,"Sunyani","Ghana",7.361830,-2.328760,1014,1,-258.815012,818.183179,19732.454823
252,"Takoradi","Ghana",4.896060,-1.774760,21,1,-197.244264,544.141035,19794.025572
253,"Abidjan","Cote d'Ivoire",5.261390,-3.926290,21,1,-436.362203,584.743308,19554.907632
254,"Bouake","Cote d'Ivoire",7.738800,-5.073670,1230,1,-563.880345,860.079059,19427.389490
255,"Daloa","Cote d'Ivoire",6.792810,-6.473190,823,1,-719.420968,754.943087,19271.848868
256,"Korhogo","Cote d'Ivoire",9.387180,-5.556660,1214,1,-617.559186,1043.277662,19373.710650
257,"Man","Cote d'Ivoire",7.272070,-7.587360,1089,1,-843.248220,808.207348,19148.021615
258,"San Pedro","Cote d'Ivoire",4.746720,-6.660820,26,1,-740.273914,527.543586,19250.995921
259,"Yamoussoukro","Cote d'Ivoire",6.903170,-5.365580,699,1,-596.322820,767.208355,19394.947016
260,"Abuja","Nigeria",9.006790,7.263170,1123,1,807.218196,1001.001649,19192.276462
261,"Akure","Nigeria",7.246740,5.301010,1100,1,589.146609,805.392201,19410.348049
262,"Benin","Nigeria",6.316980,5.599500,258,1,622.320362,702.060020,19377.174297
263,"Calabar","Nigeria",4.976020,8.347200,210,1,927.695795,553.027660,19071.798864
264,"Enugu","Nigeria",6.474270,7.561960,466,1,840.425336,719.541001,19159.069322
265,"Gusau","Nigeria",12.171700,6.696110,1520,1,744.195993,1352.745157,19255.298665
266,"Ibadan","Nigeria",7.362460,3.978330,725,1,442.145838,818.253185,19557.348820
267,"Ilorin","Nigeria",8.440210,4.493920,1126,1,499.447761,938.032786,19500.046898
268,"Jos","Nigeria",9.639830,8.869050,4232,2,985.693409,1071.356742,19013.801249
269,"Kaduna","Nigeria",10.696000,7.320110,2073,1,813.546435,1188.738001,19185.948224
270,"Kano","Nigeria",12.047600,8.524620,1562,1,947.413953,1338.952862,19052.080705
271,"Maiduguri","Nigeria",11.855300,13.080900,1099,1,1453.792353,1317.580912,18545.702306
272,"Makurdi","Nigeria",7.703880,8.613940,371,1,957.340849,856.198095,19042.153809
273,"Lagos","Nigeria",6.577370,3.321160,135,1,369.108934,730.999420,19630.385725
274,"Minna","Nigeria",9.652170,6.462260,834,1,718.206216,1072.728252,19281.288442
275,"Port Hartcourt","Nigeria",5.015490,6.949590,87,1,772.367417,557.414320,19227.127241
276,"Sokoto","Nigeria",12.916300,5.207190,1010,1,578.719579,1435.498905,19420.775079
277,"Yola","Nigeria",9.257550,12.430400,599,1,1381.496689,1028.870762,18617.997969
278,"Zaria","Nigeria",11.130200,7.685810,2170,1,854.189822,1236.994351,19145.304837
279,"Maradi","Niger",13.502500,7.126750,1240,1,792.056700,1500.648300,19207.437958
280,"Niamey","Niger",13.481500,2.183610,732,1,242.683257,1498.314400,19756.811401
281,"Tahoua","Niger",14.875700,5.265360,1266,1,585.184491,1653.263811,19414.310167
282,"Agadez","Niger",16.966000,8.000110,1657,1,889.120633,1885.576689,19110.374025
283,"Dirkou","Niger",18.968700,12.868700,1273,1,1430.208733,2108.153964,18569.285926
284,"Diffa","Niger",13.372900,12.626700,994,1,1403.313244,1486.244791,18596.181414
285,"Zinder","Niger",13.779000,8.983760,1516,1,998.442097,1531.378188,19001.052562
286,"Monastir","Tunisia",35.758099,10.754700,9,1,1195.261791,3974.103428,18804.232868
287,"Tunis","Tunisia",36.851002,10.227200,22,1,1136.636186,4095.567104,18862.858473
288,"Bizerte","Tunisia",37.245398,9.791450,20,1,1088.207610,4139.399735,18911.287049
289,"Remada","Tunisia",32.306198,10.382100,1004,1,1153.851609,3590.464195,18845.643049
290,"Gafsa","Tunisia",34.422001,8.822500,1060,1,980.519932,3825.611458,19018.974727
291,"Gabes","Tunisia",33.876900,10.103300,26,1,1122.866179,3765.029701,18876.628480
292,"Bordj El Amri","Tunisia",36.721298,9.943150,110,1,1105.067281,4081.152042,18894.427378
293,"Djerba","Tunisia",33.875000,10.775500,19,1,1197.573538,3764.818569,18801.921120
294,"El Borma","Tunisia",31.704300,9.254620,827,1,1028.545054,3523.570099,18970.949604
295,"Sfax","Tunisia",34.717999,10.691000,85,1,1188.182296,3858.508206,18811.312363
